cancer.lung.sa2,y.lung.male,sd.lung.male,y.lung.female,sd.lung.female,y.lung.persons,sd.lung.persons
31100,-0.43,0.21158807975185312,-0.3127,0.1359241531972299,-0.4924,0.21158807975185312
31101,-0.2609,0.09350554892845271,-0.1571,0.012414303864668758,-0.2416,0.046142563134362984
31102,NA,NA,NA,NA,NA,NA
31103,-0.3944,0.07682484448671861,-0.3516,0.03990852819722988,-0.4584,0.07682484448671861
31104,-0.6101,0.2890191822373169,-0.3073,0.09951790319722986,-0.5836,0.24436417142485697
31105,-0.3035,0.024558952809811477,0.056,-0.1908362670378957,-0.0942,-0.11165463089704615
31106,0.152,-0.22956766629314232,-0.0474,-0.13054289626256124,0.1233,-0.23881333632986332
31107,0.2086,-0.055654634895697136,0.1201,1.7268071535354867e-4,0.229,-0.09931124301636637
31108,-0.3361,0.3531505797518531,-0.2291,0.27748665319722987,-0.4245,0.3531505797518531
31109,-0.0215,-0.13348683929549973,-0.0538,-0.11265227126256122,-0.032,-0.17355972553577365
31110,0.0164,0.09614168695195281,-0.04,0.11643503570450023,-0.0235,0.0861893230633358
31111,-0.0368,-0.11741348059398421,-0.1371,-0.08462895004786529,-0.102,-0.11741348059398421
31112,-0.0134,0.13860214440601581,0.3337,-0.050569771222784866,0.2436,-0.050569771222784866
31113,0.0958,0.2724698119519528,-0.1287,0.39123247390400406,-0.0226,0.30311099410295383
31114,0.108,0.2411111980633358,-0.0722,0.3135969273219032,0.0476,0.23128402446422636
31115,-0.1695,0.2604512239040041,0.0825,0.10261792087799866,-0.0104,0.13173619806333578
31116,-0.0232,0.32055085373743875,-0.1603,0.3752060010865876,-0.1371,0.3528830538646688
31117,0.0282,0.16650748296210427,-0.0714,0.2050955730633358,-0.0174,0.16650748296210427
31118,-0.0167,0.2260662219800059,-0.06,0.2260662219800059,-0.0349,0.2060330730633358
31119,0.0857,-0.08943001703789573,0.0576,-0.08943001703789573,0.0697,-0.11716961739485653
31120,-0.0629,0.01920474410295383,-0.088,0.01920474410295383,-0.0745,-0.011436438048047183
31121,0.0274,-0.049202319284646454,0.1537,-0.1227860810500379,0.1034,-0.11395830350790243
31122,0.1534,-0.07216108105003788,0.2391,-0.13131094178105066,0.2538,-0.163203125
31123,-0.081,-0.005283714295499769,-0.0589,-0.0355294269366642,-0.0828,-0.025577063048047185
31124,0.1597,0.005901083706857653,0.1637,-0.003344586329863332,0.202,-0.05663228166309275
31125,0.1681,-0.06349774239485652,0.205,-0.09901522214232322,0.2459,-0.14125523875972612
31126,-0.0165,-0.1295138019366642,-0.0908,-0.09926808929549978,-0.0393,-0.13934097553577368
31127,-0.2512,0.06954331559505139,-0.1606,0.0015656773219031948,-0.2711,0.057794973904004086
31128,-0.0766,-0.10071713089704619,-0.0656,-0.12127752801999415,-0.077,-0.1313583130480472
31129,-0.1864,0.0623558155950514,-0.0606,-0.03751400589704617,-0.1443,0.005304928864668761
31130,-0.0304,-0.08010831304804716,-0.076,-0.07002752801999411,-0.0689,-0.08010831304804716
31131,-0.0055,-0.049028475535773657,0.0569,-0.09639146132986331,0.0144,-0.08714579129314233
31132,-0.288,0.0040745655950513975,-0.2715,-0.019248061865637014,-0.363,0.016002278197229866
31133,-0.3865,0.08690390684032846,-0.1739,-0.06728315109599588,-0.3267,0.006012751417796983
31134,-0.5299,0.15857677534060116,-0.1258,-0.09155410559398419,-0.3876,0.03604359448671859
31135,-0.4985,0.133661046424857,0.0729,-0.1926945791220013,-0.1913,-0.08016382113533124
31136,-0.3771,0.06025439356718027,0.0056,-0.17420231928464644,-0.1858,-0.08218432267809678
31137,-0.2997,0.01812212641779695,-0.453,0.09901328184032843,-0.4674,0.08493632441636095
31138,-0.0325,0.2795953691029538,-0.0565,0.29008210373743876,-0.0478,0.25903497198000586
31139,-0.2487,0.44079331559505136,-0.1368,0.3728156773219032,-0.2389,0.40606537608658755
31140,-0.0017,0.31403231195195286,-0.0125,0.31403231195195286,0.0051,0.2845476807153535
31141,-0.1174,0.3194391191029538,-0.102,0.30909128570450023,-0.1483,0.3194391191029538
31142,-0.255,0.4420211739284527,-0.1949,0.4062324739040041,-0.292,0.4299085281972299
31143,0.1721,0.30298353867013667,0.2496,0.24969584333690725,0.3744,0.14537444284899897
31144,0.0433,0.36625839440601576,-0.2299,0.506559626417797,-0.1429,0.4332637239040041
31145,0.2108,0.1996731319836336,-0.1234,0.3911750523219032,0.0901,0.24332974010430286
31146,0.2347,0.16669953415475589,-0.2161,0.41965818813436295,0.0205,0.2639293579621043
31147,0.4622,0.0924523116123997,-0.0087,0.35676934698000584,0.3692,0.1070555405281439
31148,0.2506,0.20423593321894934,-0.1874,0.4399143038646688,0.0672,0.2811422401043029
31149,0.088,0.23645474010430284,-0.0555,0.3217666869519528,0.0327,0.2454866326051435
31150,NA,NA,NA,NA,NA,NA
31151,0.191,0.22447100760514346,0.1806,0.22447100760514346,0.3037,0.13043688084742858
31152,0.2804,0.16087655821894936,0.0367,0.29361018071535355,0.2592,0.1447677400918121
31153,0.2638,0.2159182841547559,-0.0946,0.40281647873743875,0.148,0.24989102785767675
31154,0.2576,0.17914274009181208,-0.0377,0.33769027446422634,0.1875,0.19525155821894935
31155,0.3889,0.13038857242485957,-0.1303,0.4025031773219032,0.2062,0.19419953415475588
31156,-0.0378,0.2688760619519528,0.1642,0.14844584333690725,0.126,0.14844584333690725
31157,0.2921,0.18765101124027392,-0.2717,0.48412727819722984,0.0087,0.3219090244642263
31158,0.2283,0.31672709333690724,-0.077,0.4889146444060158,0.1602,0.3253597778576768
31159,0.2815,0.14072030821894935,-0.0235,0.3232319107045002,0.213,0.14072030821894935
31160,0.244,0.19165780821894934,-0.1035,0.38451724410295385,0.1483,0.21646147877721514
31161,0.34,0.22526656074879342,-0.064,0.47311099410295376,0.2608,0.24058567902096242
31162,NA,NA,NA,NA,NA,NA
31163,0.4181,0.4131333433369072,-0.1117,0.6760022781972298,0.2654,0.4664210386701366
31164,0.6355,0.1514446416053397,0.1537,0.42462725760514347,0.5482,0.17089585380981406
31165,0.3086,0.19743905821894936,0.0579,0.33017268071535355,0.2809,0.173398699885548
31166,0.1331,0.25526044649209756,-0.0357,0.3595818469800059,0.0625,0.2641891151043028
31167,0.1447,0.29524271833690724,-0.0072,0.37660229587799865,0.1494,0.26990265915475586
31168,0.2174,0.2222512569836336,0.0414,0.31214917087799865,0.2277,0.18900155821894934
31169,0.0085,0.33431998296210425,-0.0601,0.3729080730633358,-0.0063,0.3249635837068577
31170,0.2894,0.28765625,0.0882,0.40548663260514345,0.2901,0.25701506784899897
31171,0.2648,0.1204708650918121,0.212,0.13657968321894937,0.4195,0.016149464603903704
31172,0.1999,0.09015101124027389,-0.167,0.2748297441029538,0.0527,0.14994794649209756
31173,0.0937,0.2650955730633358,-0.0958,0.35958979995213475,0.0107,0.2750479369519528
31174,0.1779,0.09177765915475587,-0.0805,0.21776839946422633,0.1234,0.1085793819836336
31175,0.0275,0.2466580730633358,-0.0117,0.2466580730633358,0.0685,0.18946791367013666
31176,0.1412,0.1741580730633358,-0.2889,0.44298319941636094,-0.0363,0.23586776940601584
31177,0.249,0.06175807488554802,-0.0684,0.23806432306333578,0.1655,0.09397913624027389
31178,0.1106,0.13705732149209757,-0.1117,0.2413787219800059,0.0538,0.14598599010430285
31179,0.0099,0.12316670870685766,-0.2952,0.288251938134363,-0.1284,0.1711111980633358
31180,-0.2061,0.2859179249521347,-0.3358,0.34381477819722983,-0.3115,0.32013872390400405
31181,0.0214,0.14418042087799868,-0.2705,0.29043943813436296,-0.1122,0.19333184698000586
31182,-0.2532,0.2837620655950514,-0.3212,0.3078024239284527,-0.3297,0.29568977819722986
31183,0.0416,0.09903286510430284,-0.252,0.2688866749521347,-0.0916,0.15486018071535354
31184,-0.3636,0.4154658764177969,-0.2956,0.36584602819722983,-0.3894,0.40276234448671855
31185,-0.1253,0.32772680386466874,-0.1191,0.3060240194060158,-0.0984,0.2745600357045002
31186,-0.069,0.22464339946422635,-0.1953,0.28555085373743877,-0.1133,0.2344705730633358
31187,0.2407,0.27426724010430287,-0.1736,0.5141305489284527,0.0816,0.31103873296210427
31188,-0.095,0.2996133537374388,-0.1898,0.35426850108658753,-0.1465,0.3102427694060158
31189,0.2406,0.10931405821894935,-0.524,0.558817296424857,-0.1182,0.28161309698000586
31190,0.2668,0.1992135112402739,-0.0565,0.36333184698000587,0.2094,0.20748078415475588
31191,0.2572,0.16941432488554803,0.0178,0.29777608370685765,0.2492,0.15378880402096243
31192,0.1053,0.6662006607045002,0.2344,0.5880104587068576,0.2637,0.5254770933369073
31193,0.2978,-0.024763509908187917,0.1878,0.04176602785767678,0.3593,-0.07866419075736879
31194,0.1832,0.15840563084742856,-0.1187,0.3287198119519528,0.0746,0.1997512569836336
31195,0.1134,0.37825372198000584,-0.1328,0.5350277028098115,0.0433,0.3884662857045002
31196,0.2584,-0.07135897214232323,0.0479,0.050519346980005854,0.2204,-0.08852999301636641
31197,0.2894,0.14442227785767678,-0.0432,0.3079771444060158,0.1892,0.17090786510430286
31198,-0.0074,0.21379793695195282,-0.0726,0.25492585373743876,-0.0703,0.21379793695195282
31199,0.2315,0.07618021833690725,-0.0748,0.2591438023219032,0.1097,0.11129849010430286
31200,0.3769,-0.0430164383876003,-0.0125,0.16267935796210428,0.286,-0.02100794075736879
31201,0.0453,0.26770684698000585,0.0514,0.2476736980633358,0.0888,0.20908560796210426
31202,NA,NA,NA,NA,NA,NA
31203,0.0623,0.12126643071535355,0.0587,0.12126643071535355,0.1104,0.06543911510430286
31204,0.6841,0.03277847553577362,0.031,0.4012198119519528,0.5464,0.08445019624244945
31205,0.3124,0.214726824885548,-0.0675,0.42127878570450017,0.2047,0.2469478862402739
31206,0.281,0.123320574885548,-0.1212,0.3298725357045002,0.147,0.18061063198363358
31207,0.5163,0.20928892202787117,-0.1808,0.62029915319723,0.288,0.29953336509181205
31208,0.219,0.22544585377721513,-0.1306,0.4253938023219032,0.0869,0.2775484901043028
31209,0.216,0.2229951689499621,-0.1948,0.433251938134363,0.0395,0.28699292087799866
31210,0.0858,0.22665705571535355,-0.2543,0.39858040319722987,-0.1099,0.29726960373743877
31211,0.168,0.28384600760514345,-0.08,0.4012539787374388,0.0904,0.28384600760514345
31212,0.7171,0.033814921507421936,0.0426,0.4047049480633358,0.6126,0.05881705516849521
31213,0.1282,0.2730732939499621,-0.1532,0.41726960373743877,-0.0087,0.31824483370685763
31214,0.1794,0.2373910278576768,-0.0842,0.36948191070450026,0.0843,0.25494794649209757
31215,0.0535,0.29939143071535357,-0.1197,0.3806333944060158,-0.0448,0.3189236980633358
31216,0.2365,0.15868905821894935,-0.0765,0.3209073119519528,0.1413,0.18349272877721512
31217,0.2694,0.15785875584742856,-0.1283,0.3588141191029538,0.1156,0.2163754028576768
31218,0.2929,0.18421875000000001,-0.1374,0.4089703691029538,0.1494,0.24091460377721513
31219,0.2087,0.2063870341547559,-0.1351,0.38279849410295386,0.0904,0.24908891894996213
31220,0.2922,0.14203125,-0.1629,0.37726960373743873,0.1236,0.2071731319836336
31221,0.1534,0.4799339405950514,-0.1163,0.5808806058138063,0.0597,0.5039742989284527
31222,0.3276,0.13973375584742856,-0.0349,0.35117585373743876,0.1641,0.18961771833690727
31223,0.4198,0.29885936302793525,-0.0749,0.5947944107045002,0.268,0.3572978107487934
31224,-0.0894,0.14356356195195283,0.0145,0.08566670870685766,-0.048,0.10449292087799868
31225,0.2307,0.011140005847428573,0.0279,0.1051741326051435,0.1996,-0.004804425114451991
31226,-0.081,0.075829186951952815,-0.1631,0.11695710373743876,-0.1601,0.08590997198000586
31227,0.1858,-0.01040499301636639,-0.0204,0.10861119806333581,0.1269,-0.01040499301636639
31228,-0.2802,0.277939438134363,0.0582,0.08543911510430285,-0.1208,0.1607986980633358
31229,0.3391,-0.078203125,-0.0461,0.12598809698000588,0.2209,-0.04631094178105065
31230,-0.0695,0.2376594273219032,-0.0958,0.2376594273219032,-0.1008,0.21625397873743876
31231,-0.3156,0.3684274239284527,0.0827,0.13759600760514348,-0.1293,0.23416941070450023
31232,-0.405,0.3869731435671802,0.0324,0.12410420870685766,-0.2456,0.25546117886466874
31233,-0.2338,0.307548813134363,0.2744,0.014101824885548009,0.0654,0.0972920439499621
31234,-0.0536,0.20894027446422633,0.0448,0.16157728867013668,0.0156,0.15243975760514347
31235,-0.0833,0.2621573119519528,0.1551,0.11638703415475589,0.0223,0.17684536510430285
31236,-0.1401,0.3238313023219032,0.1379,0.16705732149209757,-0.0506,0.2415183994642263
31237,0.0929,0.16393232149209758,0.2222,0.07984586509181209,0.1925,0.071914324885548
31238,0.1787,0.1135745341547559,0.3122,0.03459319284899896,0.2635,0.03459319284899896
31239,-0.0946,0.3311021444060158,0.3303,0.09308619988554802,0.1552,0.14193022877721514
31240,-0.2934,0.4804554031972299,0.1707,0.22621915285767677,-0.0937,0.3380166869519528
31241,-0.1277,0.18717349410295384,-0.077,0.1465799480633358,-0.1445,0.17682566070450023
31242,0.0609,0.09817349010430285,-0.1376,0.20377878570450023,-0.0404,0.12558858370685766
31243,-0.2912,0.21372068813436298,0.0155,0.03938978867013666,-0.1738,0.12682566070450021
31244,-0.4427,0.2960356435671802,-0.0954,0.09106356195195282,-0.3514,0.22157456559505143
31245,-0.2665,0.23084602819722988,0.0065,0.05892268071535354,-0.152,0.12953522873743875
31246,0.057,0.10872036510430286,0.1151,0.0650637569836336,0.1362,0.03999476124027389
31247,-0.2803,0.2795992989284527,0.0456,0.09556330571535354,-0.1617,0.1875813023219032
31248,0.2297,0.05546875,0.1843,0.07926500584742857,0.2798,0.0026104308798321325
31249,-0.0317,0.2195486980633358,0.0575,0.15322100760514348,0.0021,0.17160420870685766
31250,-0.2199,0.25872162608658755,-0.0225,0.13345393071535355,-0.173,0.20406647873743877
31251,-0.0894,0.31235214440601583,-0.0622,0.2706755969800059,-0.0622,0.26059481195195283
31252,-0.0506,0.23728205571535355,-0.124,0.27684747198000587,-0.123,0.2469871494642263
31253,-0.3666,0.46509814356718027,-0.3526,0.47822870475185314,-0.4295,0.47822870475185314
31254,0.0736,0.13464917087799866,0.0433,0.13464917087799866,0.0955,0.08840786510430286
31255,-0.0168,0.17704768071535354,0.1439,0.0775637569836336,0.1023,0.0775637569836336
31256,-0.131,0.25428286910295383,0.0301,0.16574483370685766,-0.0514,0.1845710458779987
31257,-0.1577,0.316298813134363,-0.0083,0.2091104369519528,-0.1025,0.2608677694060158
31258,-0.2833,0.31551756313436297,-0.1269,0.21840997198000586,-0.295,0.2928710499521347
31259,-0.3531,0.3526842194867186,-0.1053,0.20397036910295382,-0.3251,0.31576790319722986
31260,-0.0947,0.14492585373743877,-0.0434,0.10379793695195283,-0.0838,0.10379793695195283
31261,-0.3425,0.2490449739040041,-0.0537,0.09121167087799868,-0.2355,0.17141022873743875
31262,-0.0619,0.13268503570450024,-0.0705,0.12247247198000587,-0.0713,0.09261214946422633
31263,0.1907,0.04882288624027389,0.1337,0.0738918819836336,0.1786,0.02453336509181208
31264,-0.0732,0.2861578691029538,0.1012,0.17020474010430287,-0.0303,0.23573714946422633
31265,-0.1512,0.34327367886466875,0.3019,0.075703125,0.0944,0.17557294649209756
31266,0.0982,0.2035012569836336,0.2689,0.10771819284899897,0.2003,0.11526656074879342
31267,-0.296,0.2556149239284527,0.3024,-0.093046875,0.0283,0.043166708706857654
31268,0.0169,0.15229964946422633,0.0744,0.10493666367013667,0.041,0.11418233370685765
31269,-0.4253,0.2051769276614562,0.0075,-0.03813257113533122,-0.2361,0.06776234448671861
31270,-0.1845,0.1589146444060158,0.0826,0.01291669649209757,-0.0595,0.058616857962104287
31271,0.2066,-0.11095186801636639,-0.0369,0.018016686951952826,0.1072,-0.07622392850790242
31272,0.2329,-0.03189789622278486,0.0834,0.03837416367013667,0.1439,-0.014913531663092743
31273,-0.052,0.1331424480633358,-0.0255,0.11361018071535355,-0.0997,0.1331424480633358
31274,0.5359,-0.15657934124527703,0.2808,-0.014140625,0.5285,-0.18847152446422638
31275,0.1871,-0.048616646222784866,0.177,-0.05697234084524412,0.2336,-0.1053125
31276,0.2043,-0.03204561801636639,0.0647,0.029780413670136674,0.1706,-0.04049164622278486
31277,0.1727,0.04626718321894935,0.0068,0.13220538260514347,0.1698,0.030158365091812085
31278,0.0579,0.12145474010430285,-0.2155,0.2693000523219032,-0.0561,0.16769604587799866
31279,NA,NA,NA,NA,NA,NA
31280,-0.0996,0.2048611980633358,-0.1741,0.24545474410295384,-0.1306,0.2048611980633358
31281,0.051,0.08938978867013667,-0.1095,0.17682566070450023,0.0172,0.08025225760514348
31282,0.1133,0.03430521833690726,-0.0332,0.11566479587799869,0.0674,0.042937902857676784
31283,0.2386,-0.002909840845244122,0.0931,0.07571791367013667,0.2101,-0.019357816781050655
31284,0.3763,-0.006381959471856114,0.1258,0.12145352785767678,0.363,-0.0281857001883222
31285,0.4037,-0.15196930715100102,0.1016,-0.003497742394856511,0.3431,-0.15196930715100102
31286,0.3488,-0.13184281425120656,0.0931,4.849010430286321e-5,0.3025,-0.13184281425120656
31287,0.3959,-0.20524232797212885,-0.0782,0.07340997198000587,0.1904,-0.11499788490818791
31288,-0.0781,0.12174753570450024,-0.0396,0.0915018230633358,-0.0719,0.10145418695195282
31289,-0.1749,0.12905492886466874,-0.1,0.07588816070450022,-0.1868,0.1073521444060158
31290,-0.1802,0.13083100108658755,-0.2258,0.14223631313436297,-0.2524,0.14223631313436297
31291,0.2651,-0.0644583637597261,0.2529,-0.07263906678105064,0.4006,-0.17185757518832218
31292,0.1293,0.011120168949962114,-0.0413,0.09440902446422633,0.046,0.037908507605143485
31293,0.2413,-0.09635999415257142,0.0702,-0.00232586739485651,0.1723,-0.08826406678105064
31294,0.3227,-0.06261744597903757,0.093,0.05395474010430286,0.2824,-0.06261744597903757
31295,0.2366,0.004109777857676787,-0.0333,0.13620066070450024,0.1337,0.02166669649209757
31296,0.265,-0.028732816781050653,0.2124,-0.003929146222784866,0.2817,-0.060625
31297,0.264,0.019499380847428575,0.1131,0.10450161510430285,0.2235,0.019499380847428575
31298,0.3004,0.06504849010430286,0.0407,0.16044122198000588,0.2258,0.07408038260514349
31299,0.28,-0.04564789622278487,0.2993,-0.07854749415257144,0.3506,-0.12543656425120658
31300,0.2688,0.02702601124027389,0.3526,-0.03613968925120658,0.4184,-0.09457813697206473
31301,NA,NA,NA,NA,NA,NA
31302,0.4289,-0.10918831338760031,0.4135,-0.10918831338760031,0.5659,-0.21711826532573864
31303,0.3785,-0.03974844178105066,0.2654,0.01067227785767678,0.4432,-0.10975794075736879
31304,0.3155,-0.03621067511445199,0.1738,0.02961771833690726,0.3072,-0.05183619597903757
31305,0.2845,-0.013242445979037572,0.1862,0.05122710377721513,0.3396,-0.06559456338760031
31306,0.4316,0.013936686612399688,0.2056,0.12240265915475587,0.4205,-0.014475535396096306
31307,0.4286,-0.05799116039609631,0.194,0.0706197612402739,0.4233,-0.08540625399865096
31308,0.4221,-0.010406807151001039,0.1811,0.10254727785767678,0.4005,-0.032623944120167864
31309,0.2971,0.13392343321894934,0.041,0.26665705571535353,0.1901,0.1587271037772151
31310,0.1327,0.13487016894996212,0.0877,0.15262661510430284,0.1304,0.11750834333690725
31311,0.4585,0.006540419994996872,-0.0864,0.30301668695195283,0.2172,0.10890625
31312,0.3681,-0.1299757094718561,0.0526,0.033377257605143484,0.2679,-0.09222682097903757
31313,0.4045,-0.03427258447185611,0.0177,0.1662897958779987,0.2623,0.019101824885548006
31314,0.2059,0.07755522877721513,0.0908,0.12965786510430286,0.1817,0.06919953415475588
31315,NA,NA,NA,NA,NA,NA
31316,0.0826,0.06996358370685765,0.2072,-0.009554146222784865,0.2117,-0.02617711375972611
31317,-0.1699,0.18568354995213474,-0.117,0.14226960373743877,-0.2932,0.2199043489040041
31318,0.4328,-0.010406807151001039,0.0118,0.19456527446422633,0.3102,0.020234375
31319,0.2475,0.019355784154755883,0.2615,0.0029078082189493474,0.3468,-0.07450695947185612
31320,0.4877,-0.11414355375755054,-0.0455,0.17314143071535354,0.3099,-0.03700695947185611
31321,0.1311,0.12747710377721513,-0.0022,0.20699483370685764,0.0972,0.12747710377721513
31322,0.3629,0.017844685748793415,0.0478,0.17715108370685764,0.2841,0.03316380402096243
31323,0.3316,-0.03702356575736879,0.1493,0.057789603777215134,0.2962,-0.04442883447185611
31324,-0.1678,0.25484692732190317,0.0798,0.10700161510430285,-0.0498,0.16282893071535354
31325,0.0833,0.13377607149209755,0.1475,0.09060210377721514,0.1379,0.08224640915475588
31326,0.2453,-0.01084219178105065,0.2311,-0.01084219178105065,0.3188,-0.07337555715100103
31327,-0.2113,0.35262693813436297,-0.0736,0.25551934698000583,-0.2297,0.3188986788646687
31328,0.4713,-0.15551563697206472,0.1358,0.01705766894996211,0.3869,-0.1341101883876003
31329,-0.0509,0.15643503570450024,0.0173,0.09707104587799868,-0.0141,0.10665705571535353
31330,0.1096,0.09618975760514348,0.0933,0.09618975760514348,0.1079,0.06940141894996212
31331,0.2743,-0.11154531678105066,0.188,-0.0782956180163664,0.2947,-0.1512111959790376
31332,-0.1896,0.1625031773219032,-0.1034,0.11005059698000587,-0.1939,0.14109772873743875
31333,0.1542,0.015523978777215139,0.1633,-0.0010989887597261084,0.2209,-0.041171875
31334,-0.0234,0.14208184698000587,-0.043,0.14208184698000587,-0.0487,0.12204869806333582
31335,0.1079,-0.01745150989569714,-0.0461,0.04808089946422634,0.0351,-0.008419617394856511
31336,0.8497,-0.4857625937166936,0.3625,-0.2197413344718561,0.8181,-0.5013361991079571
31337,0.0884,0.5178465244642263,0.0345,0.5682672441029538,0.1236,0.4613460076051435
31338,0.1077,0.20377641894996212,-0.093,0.30684481195195284,0.0715,0.19504727785767678
31339,0.0559,0.3080085458779987,0.0322,0.2985387329621043,0.1198,0.2440107939499621
31340,0.0594,0.22082295870685764,0.011,0.2301793579621043,0.1062,0.16692227785767677
31341,0.2106,0.2994147958779987,0.0566,0.3587787857045002,0.2759,0.2266879028576768
31342,-0.0961,0.3017227287374388,-0.1151,0.31235214440601583,-0.1054,0.2706755969800059
31343,0.2683,-0.03237459714232323,-0.035,0.14195630232190318,0.2193,-0.041007281663092754
31344,-0.0056,0.1901260619519528,-0.14,0.2526594273219032,-0.0425,0.1801736980633358
31345,NA,NA,NA,NA,NA,NA
31346,0.1832,0.025821045877998692,-0.1047,0.172080063134363,0.0853,0.025821045877998692
31347,-0.1453,0.39244957780981143,-0.132,0.3443574739040041,-0.1633,0.3561058155950514
31348,-0.2759,0.3413887239040041,-0.2595,0.32981443813436295,-0.3466,0.35313706559505137
31349,0.0047,0.2111443469800059,-0.0603,0.2528208944060158,-0.0061,0.1911111980633358
31350,0.02,0.13150182306333583,-0.1802,0.23723725108658753,-0.0629,0.15153497198000584
31351,0.0703,0.17534652446422633,-0.1307,0.2796679249521347,0.0291,0.16564143071535353
31352,0.1087,0.16126478867013666,-0.1622,0.33559568813436297,0.0653,0.16126478867013666
31353,-0.0545,0.1476736980633358,-0.0954,0.16770684698000587,-0.0488,0.12814143071535355
31354,0.2886,0.09830732149209756,-0.0776,0.299736313134363,0.232,0.09830732149209756
31355,-0.0974,0.353564438134363,-0.1617,0.3651387239040041,-0.1469,0.34215912608658755
31356,0.21560000000000001,-0.016749597142323214,-0.1881,0.2138105989040041,0.0483,0.03715108370685766
31357,-0.0363,0.20067293695195282,-0.1314,0.24180085373743876,-0.0414,0.17118830571535354
31358,0.1154,0.017601232962104283,-0.3767,0.29759935581380637,-0.1782,0.13960180386466875
31359,0.1643,0.09931330571535356,0.3772,-0.008616646222784859,0.3622,-0.07308619597903757
31360,NA,NA,NA,NA,NA,NA
31361,0.0811,0.10439810796210429,0.2239,0.03250834333690726,0.2349,-0.00927969178105065
31362,0.4693,0.05749707124244945,0.4174,0.09862498802793526,0.5164,0.005825350535773621
31363,0.2413,0.3472635724248596,0.2493,0.362734375,0.1646,0.37851774009181205
31364,0.3232,0.10910182488554801,0.4614,0.019718738027935265,0.5041,-0.014703128998650956
31365,0.6639,-0.03914901550002626,0.3365,0.15393855587983213,0.5866,-0.021851260908453164
31366,0.2462,0.055508074885548014,0.2189,0.07145250584742857,0.2688,0.01701506784899896
31367,0.2753,0.1325728862402739,0.2158,0.14919585377721511,0.3123,0.08472630402096243
31368,0.4681,-0.016779450188322203,0.1366,0.15934536510430283,0.3308,0.03507607242485958
31369,0.123,0.16900225760514348,0.0609,0.19674185796210428,0.0593,0.17813978867013666
31370,0.044,0.09345538260514348,-0.0685,0.14995589946422633,0.0519,0.07549482149209756
31371,0.0987,0.07791704394996211,-0.0724,0.16120589946422634,0.0233,0.09567349010430286
31372,0.4414,0.016236224434180373,0.2758,0.11171874999999999,0.4377,-0.004234378998650961
31373,0.1555,0.05046351124027388,0.2892,-0.02025055715100104,0.2304,-0.012702189251206586
31374,0.4056,-0.017467814251206585,0.1229,0.13259291367013668,0.321,-0.002148695979037572
31375,0.1961,-0.01211461375972611,0.2126,-0.02029531678105065,0.2487,-0.059961195979037575
31376,0.2055,0.07211771833690725,0.0567,0.13465108370685766,0.1467,0.07211771833690725
31377,0.1677,0.3409078651043028,0.2916,0.2721822612402739,0.2098,0.2721822612402739
31378,0.4748,-0.1478608924805927,0.4251,-0.10599820018832219,0.51,-0.18759403094425756
31379,0.2632,0.017624380847428574,0.2699,0.017624380847428574,0.2682,-0.021642677575140414
31380,0.2068,0.019377115091812083,0.3586,-0.06373257518832219,0.2887,-0.05653206338760031
31381,0.1281,0.27707974010430286,0.0435,0.33290705571535356,0.053900000000000003,0.27707974010430286
31382,-0.4313,0.2394005797518531,-0.2347,0.10583979995213472,-0.4276,0.2006529694867186
31383,-0.2386,0.196298813134363,-0.0441,0.07915807306333582,-0.1731,0.13023835373743875
31384,0.0875,0.05432329394996212,-0.0975,0.1474393230633358,-0.0262,0.09949483370685765
31385,-0.5274,0.331239171424857,-0.1877,0.11741430386466875,-0.4638,0.26205682975185307
31386,-0.4586,0.19038775141779696,-0.2413,0.07178930386466877,-0.422,0.1528805489284527
31387,-0.4463,0.29587939356718024,-0.3041,0.2096699739040041,-0.4935,0.29587939356718024
31388,0.5311,-0.16758919483150478,0.2006,0.017936880847428574,0.4571,-0.14829809124527701
31389,0.0974,0.03856411510430286,-0.0517,0.12387606195195283,-0.0134,0.07533560796210428
31390,0.0397,0.11519795870685764,0.2204,0.010876558218949348,0.1092,0.0441262569836336
31391,0.1601,0.09322100760514349,0.2003,0.05770352785767678,0.2625,-0.008826009908187916
31392,0.1334,0.03598477785767678,0.0922,0.044713918949962114,0.1505,0.0020120341547558832
31393,0.3688,-0.050624999999999996,0.1848,0.049244821492097565,0.3693,-0.08874231575736878
31394,-0.1972,0.14178930386466876,0.0195,0.010432333706857653,-0.0867,0.04854964946422633
31395,0.6851,0.3443992905281439,0.4529,0.42999476124027386,0.8535,0.19706243911599544
31396,0.6733,0.1605747933847726,0.4829,0.27006434943418034,0.8374,0.04877725929049656
31397,0.1618,0.37872036510430285,0.029,0.4345476807153535,0.1523,0.3609639189499621
31398,0.5819,0.4120555405281439,0.4577,0.4498044290209624,0.7958,0.25863889189564004
31399,0.5033,0.42236093321894935,0.6862,0.2949862244341804,0.863,0.1735689557825941
31400,0.2432,0.26796875000000003,0.0502,0.37676724010430285,0.2239,0.26796875000000003
31401,0.4906,0.398711199885548,0.7893,0.2165284755357736,0.8934,0.12242991844525243
31402,0.2929,0.6512787857045003,0.9585,0.24401556411599548,0.8474,0.2501430465074219
31403,0.8517,0.2406220712424495,0.354,0.5088512329621043,0.8607,0.19522548467426135
31404,0.3536,0.32295256784899895,0.1887,0.40193390915475585,0.4015,0.27206248802793526
